all_cc_inx,VAdjMat,MDEC.12,nAtomLAC,nAtomLC,khs.ssCH2,Kier1,Kier2,FMF,VP.1,C2SP3,nAtom,nAcid,mz
all-cc-713,0.266818887,-0.560637188,-0.382334844,-0.298188696,-0.745038411,-0.190619462,-0.400691047,0.583202452,-0.359577151,-0.751629162,-0.46147517,-0.671111197,-0.052081501
all-cc-714,-0.233956267,-0.021166694,-0.709926343,-0.551891597,-0.406142482,-0.461491331,-0.528007432,-0.188239928,-0.439088846,-0.239822926,-0.294139144,-0.671111197,-0.452404749
all-cc-715,0.555161596,-0.23623056,-0.709926343,0.124649472,-0.660314429,0.114644614,-0.226945747,0.181067594,0.103310376,-0.495726044,-0.031182533,-0.671111197,0.244549022
all-cc-716,-0.701333041,0.023936723,-0.382334844,-0.551891597,-0.660314429,-0.766710745,-0.637401174,0.568840493,-0.729111228,-0.751629162,-0.676621488,-0.671111197,-0.840449972
all-cc-717,0.387712914,0.91076129,-0.054743344,-0.63645923,-0.490866464,-0.068749508,-0.531727917,0.127581677,-0.02291417,-0.239822926,0.064438053,-0.671111197,0.101019778
all-cc-718,0.803871362,-0.69136062,-1.037517843,0.124649472,-0.575590446,0.263683776,-0.132209596,0.698098125,0.364469019,-0.666328122,-0.150708265,0.50232874,0.631811347
all-cc-719,-0.153376842,0.708675258,-0.218539094,-0.721026864,-0.660314429,-0.400125454,-0.443581031,0.463084248,-0.416475867,-0.581027083,-0.341949437,-0.671111197,-0.491592748
all-cc-720,-1.490450905,-0.928406444,-1.037517843,-0.890162131,-0.745038411,-0.976426595,-0.812767666,0.322075921,-0.601214587,-0.751629162,-0.987388392,-0.671111197,-0.836716288
all-cc-721,-0.233956267,-0.422179118,-0.218539094,-0.551891597,-0.575590446,-0.613397234,-0.57525995,1.11172255,-0.399641767,-0.495726044,-0.557095755,-0.671111197,-0.452883985
all-cc-722,-0.233956267,0.447051705,-0.873722093,-0.213621063,0.01747743,-0.293879902,-0.134189726,-0.523974039,-0.289493739,-0.325123965,-0.198518558,-0.671111197,-0.44784373
all-cc-723,0.607708422,1.210186041,0.109052406,-0.298188696,-0.236694517,0.021283389,-0.436945206,0.278010819,0.248093498,-0.239822926,0.0883432,-0.671111197,0.249059068
all-cc-725,-0.701333041,-0.593027682,-0.382334844,-0.721026864,-0.575590446,-0.604582754,-0.586676626,-0.275135815,-0.31258202,-0.581027083,-0.748336927,0.50232874,0.704803781
all-cc-727,-0.153376842,0.06941363,-0.218539094,-0.63645923,-0.575590446,-0.553478821,-0.528007432,0.698098125,-0.312306906,-0.666328122,-0.509285463,-0.671111197,-0.409269154
all-cc-729,-0.811229632,0.068526615,-0.546130593,-0.721026864,-0.490866464,-0.827296515,-0.651510287,1.318534762,-0.626205921,-0.666328122,-0.700526634,-0.671111197,-0.823073747
all-cc-731,-1.490450905,-0.928406444,-0.546130593,-0.974729764,-0.745038411,-0.976426595,-0.812767666,0.322075921,-0.96295159,-0.751629162,-1.011293539,-0.671111197,-0.949909651
all-cc-732,0.387712914,1.029841398,0.109052406,-0.38275633,-0.236694517,-0.219427818,-0.530460358,0.513444364,0.054711982,-0.239822926,-0.078992826,-0.671111197,-0.021128955
all-cc-733,0.203207497,-0.928406444,-0.709926343,-0.298188696,-0.575590446,-0.251412193,-0.313962583,1.254900236,-0.192732489,-0.751629162,-0.509285463,-0.671111197,0.0782293
all-cc-734,0.266818887,-0.249923014,0.928031155,0.462920006,0.525821324,0.141586646,0.176220778,-0.835164828,0.109911839,0.613187467,0.160058639,-0.671111197,0.022814371
all-cc-735,0.068869117,-0.928406444,-0.382334844,-0.044485795,-0.151970535,-0.372660427,-0.339058858,1.473643922,-0.293404865,-0.581027083,-0.341949437,-0.671111197,-0.356597197
all-cc-736,1.811656233,5.203031903,3.712558903,0.378352372,0.356373359,2.044657621,0.97478251,0.729915389,1.989369149,1.039692663,2.000754919,-0.671111197,2.29384944
all-cc-737,-1.05328714,-0.593536902,-0.382334844,-0.721026864,-0.660314429,-0.79071887,-0.664660158,-0.040516919,-0.863571945,-0.495726044,-0.748336927,-0.671111197,-1.001736255
all-cc-738,-0.499710041,0.113634559,-0.873722093,-0.721026864,-0.490866464,-0.645010836,-0.49102517,0.870441636,-0.503251096,-0.751629162,-0.557095755,-0.671111197,-0.644333535
all-cc-739,0.607708422,0.851230731,0.109052406,-0.38275633,-0.151970535,-0.123777868,-0.547814308,0.631384508,0.232530099,0.016080192,0.064438053,-0.671111197,0.196778778
all-cc-740,0.387712914,0.677601356,-0.054743344,0.209217105,0.186925395,0.092950882,0.050586295,-0.335962937,0.125023834,-0.069220847,0.112248346,-0.671111197,0.03583957
all-cc-741,0.501045978,0.372189442,0.109052406,-0.213621063,-0.236694517,-0.099320195,-0.493920784,0.387879807,0.057609813,-0.239822926,-0.031182533,1.675768677,0.135644821
all-cc-742,-0.318284895,-0.928406444,-0.546130593,-0.551891597,-0.745038411,-0.673098198,-0.55845467,1.568886388,-0.651903653,-0.751629162,-0.724431781,-0.671111197,-0.696836016
all-cc-743,0.501045978,-0.928406444,-0.218539094,-0.63645923,-0.745038411,-0.242014478,-0.512192337,0.983356349,0.31327995,-0.751629162,-0.557095755,-0.671111197,1.858694256
all-cc-744,0.501045978,0.630821477,0.109052406,-0.213621063,-0.236694517,-0.099320195,-0.493920784,0.387879807,0.031291176,-0.239822926,-0.031182533,-0.671111197,0.048662618
all-cc-745,0.068869117,-0.928406444,-0.873722093,-0.467323963,-0.236694517,-0.516814879,-0.496113013,1.597281657,-0.265646088,-0.581027083,-0.413664877,-0.671111197,-0.365485282
all-cc-746,0.607708422,0.688351729,0.109052406,-0.213621063,-0.321418499,0.021283389,-0.476779209,0.278010819,0.128413617,-0.325123965,0.040532907,1.675768677,0.275085939
all-cc-747,0.445265005,1.631679915,0.109052406,-0.38275633,-0.321418499,-0.159441569,-0.512192337,0.448497179,0.060092578,-0.325123965,0.01662776,-0.671111197,-0.05574417
all-cc-748,-0.318284895,-0.069077243,-0.873722093,-0.63645923,-0.745038411,-0.522769795,-0.508293589,0.801504232,-0.615304371,-0.751629162,-0.604906048,0.50232874,-0.609588055
all-cc-749,-1.490450905,-0.622542441,-0.709926343,-0.63645923,-0.321418499,-0.795169382,-0.484919758,-1.370023998,-0.926066796,-0.410425005,-0.79614722,0.50232874,-0.932061838
all-cc-750,-0.701333041,-0.585024356,-0.873722093,-0.805594497,-0.745038411,-0.604582754,-0.545993114,-0.275135815,-0.844118685,-0.751629162,-0.79614722,0.50232874,-0.649127445
all-cc-751,-0.406728708,0.729585849,-0.873722093,-0.38275633,-0.490866464,-0.583948086,-0.480789272,1.405613589,-0.412655911,-0.751629162,-0.46147517,-0.671111197,-0.665942286
all-cc-752,0.387712914,-0.928406444,-0.873722093,-0.129053429,-0.151970535,-0.068749508,-0.061358301,1.518215519,-0.067906791,-0.410425005,-0.102897972,-0.671111197,-0.051517745
all-cc-753,-2.589216662,-0.928406444,-1.365109343,-1.143865031,-0.745038411,-1.283242191,-0.924966294,1.215128656,-1.170893391,-0.751629162,-1.202534711,-0.671111197,-1.346285738
all-cc-754,0.658774858,-0.043845675,0.109052406,-0.38275633,-0.575590446,0.081746302,-0.374831169,0.322075921,0.016910961,-0.495726044,-0.007277386,-0.671111197,0.209817047
all-cc-755,-1.05328714,-0.928406444,-0.546130593,-0.890162131,-0.745038411,-0.947758363,-0.778630781,1.01627076,-0.762458377,-0.751629162,-1.011293539,-0.671111197,-0.471182087
all-cc-758,0.387712914,1.197647465,-0.054743344,-0.129053429,-0.321418499,-0.068749508,-0.154942999,0.448497179,-0.020010805,-0.666328122,-0.055087679,-0.671111197,-0.060189738
all-cc-759,-0.597719779,-0.535452207,-0.546130593,-0.805594497,-0.490866464,-0.705939365,-0.730963266,0.45478964,-0.659036189,-0.581027083,-0.724431781,-0.671111197,-0.583781632
all-cc-760,0.068869117,-0.053169629,-0.218539094,-0.38275633,-0.575590446,-0.372660427,-0.295651984,1.602901554,-0.244510661,-0.581027083,-0.270233998,-0.671111197,-0.408772927
all-cc-761,-0.233956267,-0.295962758,-0.873722093,-0.551891597,-0.745038411,-0.613397234,-0.57525995,0.956613391,-0.514443046,-0.751629162,-0.652716341,-0.671111197,-0.531308777
all-cc-762,-0.318284895,-0.593884099,-0.873722093,-0.38275633,-0.745038411,-0.522769795,-0.469303194,0.801504232,-0.654167149,-0.751629162,-0.652716341,-0.671111197,-0.600964857
all-cc-763,-1.332722024,-0.928406444,-1.037517843,-0.890162131,-0.745038411,-1.066897861,-0.839237876,1.168125881,-0.968722121,-0.751629162,-1.083008978,-0.671111197,-1.050123996
all-cc-764,-0.002227783,0.205752121,-0.382334844,-0.551891597,-0.151970535,-0.277172519,-0.44882989,1.085871024,-0.113956617,-0.239822926,-0.198518558,0.50232874,-0.051844061
all-cc-766,-0.811229632,-0.928406444,-0.873722093,-0.721026864,-0.321418499,-0.827296515,-0.686431995,1.11172255,-0.782382151,-0.495726044,-0.724431781,-0.671111197,-0.870891478
all-cc-767,0.501045978,-0.370617149,-0.873722093,-0.298188696,-0.575590446,0.053443934,-0.305192708,0.030961956,-0.143143745,-0.495726044,-0.198518558,1.675768677,0.205110514
all-cc-768,-1.05328714,0.697070419,-0.546130593,-0.63645923,-0.575590446,-0.79071887,-0.570008217,-0.040516919,-0.804842862,-0.581027083,-0.700526634,-0.671111197,-0.96670208
all-cc-771,-0.701333041,-0.547382193,-0.709926343,-0.805594497,-0.490866464,-0.90900393,-0.767230756,1.318534762,-0.782991864,-0.666328122,-0.772242074,-0.671111197,-0.958237747
all-cc-773,0.328273537,-0.159601092,-0.709926343,-0.129053429,-0.745038411,-0.129728838,-0.321363617,0.735028878,-0.124782791,-0.666328122,-0.318044291,-0.671111197,0.122122282
all-cc-774,-0.406728708,0.68721522,-0.546130593,-0.467323963,-0.575590446,-0.418211022,-0.425900775,-0.439369043,-0.510845705,-0.751629162,-0.365854584,-0.671111197,-0.565680453
all-cc-775,-0.002227783,-0.928406444,-0.054743344,-0.467323963,-0.745038411,-0.433089973,-0.552327341,0.788016479,-0.607500258,-0.751629162,-0.652716341,-0.671111197,-0.396404717
all-cc-776,-0.9282211,-0.646366827,-0.382334844,-0.805594497,-0.745038411,-0.88766091,-0.733580316,0.845821134,-0.906630332,-0.751629162,-0.915672953,-0.671111197,-0.962732263
all-cc-778,-0.406728708,-0.591841306,-1.037517843,-0.721026864,-0.406142482,-0.732550679,-0.69030582,1.042785146,-0.608504056,-0.410425005,-0.628811195,-0.671111197,-0.700982279
all-cc-779,1.290163841,2.852778863,1.419418405,0.040081838,-0.236694517,0.688560457,-0.118055896,0.11362883,0.907008711,-0.154521887,0.805497594,0.50232874,0.972891443
all-cc-780,-0.499710041,-0.008319176,-1.037517843,-0.63645923,-0.745038411,-0.645010836,-0.607203875,0.525754615,-0.626622856,-0.666328122,-0.557095755,-0.671111197,-0.713941203
all-cc-781,-0.318284895,1.768891463,0.272848156,-0.129053429,-0.406142482,-0.172097712,-0.200377406,-1.370023998,-0.312104555,-0.325123965,-0.102897972,-0.671111197,-0.334560863
all-cc-782,0.328273537,0.247573689,0.109052406,-0.721026864,-0.151970535,-0.417864871,-0.586676626,0.896956022,-0.096755131,-0.154521887,-0.198518558,-0.671111197,-0.238881154
all-cc-783,-0.597719779,-0.256396584,0.600439656,-0.044485795,0.356373359,-0.154405554,0.082964969,-1.370023998,-0.388641643,0.27198331,-0.270233998,0.50232874,-0.308779709
all-cc-785,0.445265005,0.492323786,0.109052406,-0.38275633,-0.406142482,-0.159441569,-0.550207637,0.448497179,-0.027265397,-0.325123965,-0.078992826,-0.671111197,0.005076976
all-cc-786,-0.076227387,-0.928406444,-0.709926343,-0.551891597,-0.490866464,-0.338682846,-0.496113013,0.248506359,-0.289910547,-0.069220847,-0.437570023,-0.671111197,0.039085497
all-cc-787,-0.076227387,2.585792275,-0.546130593,-0.213621063,0.356373359,-0.16950158,-0.195898488,-0.594478202,0.041397015,-0.069220847,0.207868932,-0.671111197,-0.303503949
all-cc-788,0.328273537,-0.928406444,-0.873722093,0.040081838,-0.151970535,-0.279266039,-0.336340203,1.50236784,-0.157081811,-0.751629162,-0.294139144,-0.671111197,-0.091081725
all-cc-789,0.445265005,-0.928406444,-0.382334844,0.040081838,-0.236694517,-0.159441569,-0.306071887,1.304271851,-0.091431951,-0.581027083,-0.222423705,-0.671111197,-0.06038666
all-cc-790,-0.318284895,-0.493482877,-0.218539094,-0.467323963,-0.660314429,-0.673098198,-0.62111115,0.915795191,-0.615698968,-0.751629162,-0.628811195,-0.671111197,-0.679224094
all-cc-791,0.137282466,-0.328462507,-0.218539094,-0.551891597,-0.406142482,-0.45773633,-0.479772721,1.473643922,-0.20590361,-0.069220847,-0.246328851,-0.671111197,-0.378250822
all-cc-792,0.203207497,-0.928406444,-0.382334844,0.040081838,-0.151970535,-0.251412193,-0.350949917,1.254900236,-0.093871438,-0.410425005,-0.270233998,-0.671111197,0.043847603
all-cc-793,-1.05328714,-0.928406444,-0.873722093,-0.890162131,-0.745038411,-0.79071887,-0.701702589,-0.040516919,-0.96008766,-0.751629162,-0.939578099,2.849208614,-0.832246324
all-cc-794,1.18026725,-0.928406444,-0.873722093,0.462920006,-0.575590446,0.657258277,-0.001742863,0.886109227,0.457094761,-0.239822926,0.255679225,1.675768677,1.106965118
all-cc-795,0.266818887,0.110750608,-0.873722093,-0.467323963,-0.321418499,-0.338941636,-0.446501349,1.254900236,-0.109200757,-0.751629162,-0.294139144,-0.671111197,-0.169383222
all-cc-796,-1.332722024,-0.635426109,-1.037517843,-0.974729764,-0.490866464,-1.066897861,-0.861420169,0.886109227,-0.924537308,-0.239822926,-0.86786266,-0.671111197,-1.106296989
all-cc-797,-0.318284895,-0.928406444,-0.873722093,-0.298188696,-0.745038411,-0.522769795,-0.469303194,0.956613391,-0.721497788,-0.751629162,-0.748336927,-0.671111197,-0.583670101
all-cc-798,0.068869117,-0.511412542,0.109052406,-0.213621063,-0.575590446,-0.372660427,-0.378798559,0.698098125,-0.411643248,-0.751629162,-0.485380316,-0.671111197,-0.369993586
all-cc-799,-1.05328714,-0.404307288,-1.037517843,-0.63645923,-0.745038411,-0.79071887,-0.621273961,-0.040516919,-0.918878997,-0.751629162,-0.843957513,-0.671111197,-0.940832921
all-cc-800,-1.490450905,-0.678033063,-1.037517843,-0.890162131,-0.745038411,-0.976426595,-0.741803932,0.322075921,-1.049513314,-0.751629162,-0.963483246,-0.671111197,-1.123860116
all-cc-801,0.894527181,0.982900888,-0.054743344,-0.298188696,-0.406142482,0.234511224,-0.403641435,0.222988989,0.380829936,-0.069220847,0.303489518,0.50232874,0.48448854
all-cc-802,0.555161596,0.288586392,-0.382334844,-0.044485795,-0.321418499,-0.182985297,-0.35080836,1.421940869,0.062533804,-0.495726044,-0.031182533,-0.671111197,-0.025265197
all-cc-803,0.708442035,0.152370498,-1.037517843,-0.129053429,-0.745038411,-0.004883299,-0.242502224,1.168125881,0.16518009,-0.666328122,-0.126803119,-0.671111197,0.274894245
all-cc-804,-0.811229632,-0.104740543,-0.873722093,-0.721026864,-0.490866464,-0.827296515,-0.651510287,1.318534762,-0.606628341,-0.666328122,-0.700526634,-0.671111197,-0.823073747
all-cc-805,-0.499710041,-0.928406444,-0.873722093,-0.551891597,-0.321418499,-0.645010836,-0.572912354,1.042785146,-0.381439862,-0.239822926,-0.581000902,-0.671111197,-0.143973695
all-cc-806,-0.002227783,0.064961824,-0.873722093,-0.298188696,-0.406142482,-0.433089973,-0.391858477,0.788016479,-0.349959977,-0.666328122,-0.341949437,-0.671111197,-0.434976679
all-cc-807,-0.318284895,-0.570707235,-0.546130593,-0.467323963,-0.660314429,-0.356052205,-0.456834863,-0.483685945,-0.478268784,-0.581027083,-0.604906048,-0.671111197,-0.130886874
all-cc-808,-0.406728708,-0.105820783,0.109052406,-0.551891597,-0.660314429,-0.583948086,-0.591402694,0.262703994,-0.643004813,-0.666328122,-0.604906048,-0.671111197,-0.648799579
all-cc-809,-1.05328714,-0.681297259,-1.201313593,-0.805594497,-0.575590446,-0.79071887,-0.664660158,-0.262101432,-0.85791502,-0.666328122,-0.86786266,-0.671111197,-0.827701859
all-cc-811,0.387712914,-0.398858273,-0.546130593,-0.467323963,-0.490866464,-0.219427818,-0.464186796,0.735028878,-0.175033607,-0.325123965,-0.294139144,0.50232874,-0.060468566
all-cc-812,-0.233956267,-0.451877119,-0.873722093,-0.551891597,-0.575590446,-0.613397234,-0.543450308,0.956613391,-0.597695841,-0.666328122,-0.652716341,-0.671111197,-0.600867267
all-cc-813,-0.597719779,-0.928406444,-0.218539094,-0.721026864,-0.660314429,-0.705939365,-0.622576449,1.002233732,-0.679821633,-0.666328122,-0.79614722,-0.671111197,-0.614377801
all-cc-814,-0.153376842,0.211945287,-0.382334844,-0.38275633,-0.151970535,-0.400125454,-0.360776379,0.745100901,-0.388220523,-0.410425005,-0.318044291,-0.671111197,-0.443714894
all-cc-815,-0.597719779,-0.244972801,-0.382334844,-0.551891597,-0.660314429,-0.705939365,-0.586676626,0.45478964,-0.635262852,-0.581027083,-0.581000902,-0.671111197,-0.783674885
all-cc-817,0.203207497,-0.928406444,-0.382334844,-0.298188696,-0.660314429,-0.251412193,-0.350949917,1.01627076,-0.319142906,-0.581027083,-0.46147517,0.50232874,-0.169706925
all-cc-818,0.756784596,3.5165124,0.272848156,-0.213621063,-0.151970535,0.05477977,-0.458601699,0.637271004,0.375295879,-0.154521887,0.327394665,-0.671111197,0.240783534
all-cc-819,0.203207497,0.522406978,-0.709926343,-0.129053429,-0.660314429,-0.251412193,-0.385198028,0.896956022,-0.202437991,-0.751629162,-0.198518558,-0.671111197,-0.256334493
all-cc-820,-0.076227387,-0.193697233,-0.054743344,-0.38275633,-0.660314429,-0.634209201,-0.612767917,1.141267152,-0.541490295,-0.751629162,-0.604906048,-0.671111197,-0.553020781
all-cc-822,-0.701333041,-0.928406444,-1.037517843,-0.721026864,-0.490866464,-0.90900393,-0.716898486,1.732159187,-0.777418148,-0.666328122,-0.79614722,-0.671111197,-0.892839615
all-cc-823,-1.18762552,-0.928406444,-0.873722093,-0.63645923,-0.490866464,-0.85268369,-0.57177942,0.061752857,-0.83224842,-0.666328122,-0.843957513,-0.671111197,-0.923463666
all-cc-824,0.068869117,-0.275762076,-0.546130593,-0.129053429,-0.490866464,-0.215602125,-0.285258662,0.987635223,-0.35454315,-0.581027083,-0.365854584,-0.671111197,-0.252167754
all-cc-825,-0.153376842,-0.487403813,-0.873722093,-0.551891597,-0.321418499,-0.553478821,-0.558840656,0.845821134,-0.498274999,-0.581027083,-0.557095755,0.50232874,-0.526736866
all-cc-826,-0.153376842,-0.102037113,0.109052406,-0.467323963,-0.745038411,-0.553478821,-0.528007432,0.993544143,-0.574644276,-0.751629162,-0.604906048,-0.671111197,-0.553020781
all-cc-827,-0.597719779,-0.928406444,-1.037517843,-0.467323963,-0.236694517,-0.705939365,-0.545993114,0.819752368,-0.629542684,-0.666328122,-0.557095755,-0.671111197,-0.75315278
all-cc-828,-1.663223345,-0.928406444,-0.873722093,-0.890162131,-0.745038411,-1.038167334,-0.79487479,0.491285913,-1.128364241,-0.751629162,-1.035198685,-0.671111197,-1.184872957
all-cc-829,-0.002227783,-0.052254841,-0.873722093,-0.38275633,-0.745038411,-0.433089973,-0.464324168,1.192649068,-0.47652822,-0.751629162,-0.509285463,-0.671111197,-0.43958083
all-cc-830,-0.597719779,0.247049559,-0.546130593,-0.467323963,-0.490866464,-0.359019213,-0.257135748,-0.390387203,-0.591992452,-0.495726044,-0.413664877,-0.671111197,-0.539687565
all-cc-832,-0.9282211,-0.423603662,-1.037517843,-0.805594497,-0.406142482,-0.88766091,-0.664660158,1.288990161,-0.791733729,-0.751629162,-0.724431781,-0.671111197,-0.944961321
all-cc-833,-1.663223345,-0.928406444,-1.365109343,-0.974729764,-0.490866464,-1.038167334,-0.79487479,0.181067594,-1.09114532,-0.751629162,-0.987388392,0.50232874,-1.158686631
all-cc-834,-0.318284895,-0.928406444,-0.546130593,-0.467323963,-0.067246552,-0.673098198,-0.55845467,1.568886388,-0.378466686,-0.069220847,-0.38975973,-0.671111197,-0.652769831
all-cc-835,0.137282466,0.082203451,0.272848156,-0.38275633,-0.321418499,-0.45773633,-0.508365985,1.085871024,-0.195879464,-0.325123965,-0.246328851,-0.671111197,-0.360846278
all-cc-836,0.203207497,0.085071727,-0.382334844,-0.298188696,-0.236694517,-0.092306391,-0.174929242,0.583202452,-0.140229202,-0.154521887,-0.126803119,0.50232874,-0.143009995
